failure,smart_1_raw,smart_5_raw,smart_9_raw,smart_194_raw,smart_197_raw
1,0,0,8913,21,0
0,65541,0,17613,22,0
0,0,0,1756,24,0
1,0,0,939,24,0
0,69,0,11291,26,0
0,0,0,19275,30,0
0,0,0,11311,24,0
0,77026432,0,7653,22,8
1,276904,0,2279,25,0
1,0,0,17390,29,0
0,0,0,3689,26,0
1,87249111,0,17321,22,0
0,0,19,16994,27,0
1,10576071,0,30708,21,0
1,231291412,0,1420,33,0
1,112949924,0,5352,22,0
0,62655720,0,11354,26,0
1,0,0,8913,29,0
1,58891024,0,2116,30,0
0,110416192,0,6713,28,0
0,0,0,8913,28,0
0,0,0,939,28,0
0,0,0,18685,29,0
1,1,0,16982,28,0
0,228806440,0,5978,26,0
0,0,0,20320,24,0
1,0,0,8913,28,0
1,60361816,0,9644,26,0
1,65536,0,21460,32,0
1,0,0,10976,23,0
1,3342391,1,22447,22,1
0,0,0,16982,26,0
1,0,0,21506,35,0
1,0,0,8912,25,0
0,0,0,8912,28,0
1,0,0,18722,25,0
0,0,2,20319,27,0
0,0,0,231,27,0
1,0,0,15750,24,0
0,0,0,1700,24,0
1,0,0,8912,26,0
1,4351433,0,31405,22,0
1,0,0,17369,24,0
0,0,0,1702,28,0
0,0,0,12380,33,0
1,227544696,0,6709,26,0
0,0,0,8912,24,0
1,0,0,8912,26,0
0,65536,0,21460,29,0
0,17833784,0,6910,22,0
0,0,0,8912,29,0
0,112200241,0,27629,18,0
1,1,0,35205,30,0
0,1,0,34920,27,0
1,127508016,0,9713,30,0
0,0,0,19875,28,0
1,0,0,938,30,0
1,0,0,21214,26,0
1,0,0,8912,30,0
0,195223835,0,25996,21,0
0,0,0,20302,27,0
1,0,0,2046,28,0
0,0,0,18794,22,0
1,156952210,0,28124,21,0
1,1766048,0,10470,31,0
0,0,0,361,27,0
1,87069120,0,6657,26,0
1,168060395,6,17309,27,0
0,170854086,0,31435,20,0
0,38342509,0,31352,22,0
0,1,0,18754,23,0
1,0,0,20303,31,0
0,75247472,0,2478,27,0
1,65540,65,9025,27,0
1,0,0,18953,31,0
0,228718800,0,2937,25,0
0,5,88,21506,31,0
0,0,0,8912,24,0
1,0,0,8912,26,0
0,0,0,8912,29,0
1,0,0,1280,27,0
0,0,0,11932,24,0
1,65537,1,17929,27,0
0,0,0,21151,34,0
0,0,0,8912,25,0
1,177597812,0,1445,25,0
1,53505268,0,3876,23,0
0,58707541,0,29027,24,0
0,0,0,1029,28,0
0,0,0,8912,25,0
0,0,0,8912,27,0
0,196691672,0,8160,27,8
0,11288917,0,28448,29,0
1,90974344,0,8110,24,0
0,241973689,0,12046,23,0
0,140289972,0,30232,20,0
1,103141488,0,6468,22,0
0,0,0,230,26,0
0,0,0,8912,23,0
0,0,0,18117,27,0
1,0,0,7014,19,0
0,0,0,220,25,0
1,148661157,5,27900,31,0
1,0,0,19263,34,0
1,1,0,21058,27,0
1,74074141,3,32950,26,0
1,0,0,17402,26,0
1,51356295,0,30732,18,0
0,203452888,0,5932,21,0
0,0,0,22163,28,0
0,0,0,8912,25,0
0,0,0,15749,29,0
1,1,0,23503,28,0
0,160686025,0,12045,26,0
1,0,0,1756,27,0
0,2,0,10928,27,0
0,49793406,0,12046,27,0
0,0,0,8912,24,0
0,85467720,0,8089,28,0
0,0,0,17399,30,0
1,0,0,17613,25,0
1,0,0,8912,26,0
1,65536,0,19414,29,0
1,0,0,10855,24,0
1,1,0,19417,25,0
0,0,0,11312,27,0
1,229535542,0,28489,29,0
1,0,0,8912,22,0
0,0,0,8912,25,0
0,0,0,1701,28,0
1,152506024,0,6910,22,8
1,0,0,8912,27,0
1,0,0,8912,21,0
0,0,0,18011,22,0
1,0,0,18691,27,0
0,90884328,0,9018,28,0
1,89750072,0,9516,20,0
1,25401584,0,9912,29,0
1,0,0,19206,31,0
1,0,0,17421,32,0
0,193295520,0,5018,25,0
0,0,0,8912,24,0
1,38181208,0,5891,22,0
0,7,0,35286,22,0
1,0,0,18758,24,0
0,0,0,22137,28,0
1,41410688,0,34368,27,0
0,11165312,0,5128,28,0
0,0,0,18242,27,0
1,0,0,1702,26,0
0,127562312,0,5932,19,0
0,0,0,19415,24,0
1,0,0,8912,29,0
0,0,0,8912,23,0
1,210148792,0,6651,30,0
1,217284536,0,6690,30,0
1,0,0,940,32,0
1,0,0,19204,30,0
1,7140980,0,9508,26,0
1,0,0,8912,26,0
1,0,0,8912,24,0
1,0,0,8912,25,0
0,212616,0,10483,25,0
1,161132560,0,1954,25,0
0,76929696,0,9644,25,0
0,0,0,16710,26,0
0,89181600,0,2278,28,0
0,0,0,18793,25,0
0,0,0,17421,32,0
0,0,0,17613,27,0
1,161922711,0,12046,26,0
0,228929441,0,28489,27,0
1,0,0,8912,26,0
1,0,0,20286,31,0
0,0,0,12047,28,0
1,62512448,0,5030,27,0
1,0,0,934,30,0
1,198712600,0,5035,27,0
1,21,0,35252,29,0
0,0,0,12380,28,0
1,79121752,0,5128,27,0
0,0,0,8912,25,0
1,0,0,18392,35,0
1,126617000,0,6651,20,0
1,0,0,8912,22,0
0,0,0,35638,26,0
0,0,0,21054,31,0
1,62727657,93,9085,20,0
1,0,0,24547,24,0
0,0,0,8912,24,0
1,196610,0,21830,32,0
0,0,0,8912,24,0
1,0,0,8912,25,0
1,152678576,0,7653,25,0
0,102046064,0,10491,24,0
1,0,0,8912,25,0
0,153752318,4,14888,27,0
0,6,0,11936,25,0
1,226194632,0,9753,32,8
1,0,0,8912,23,0
0,8147700,0,31192,23,0
0,0,0,8912,26,0
1,0,0,12380,32,0
1,0,0,8912,21,0
1,0,0,23142,29,0
1,128942616,0,6464,22,16
1,0,0,24207,22,0
1,0,0,18725,21,0
0,199449949,0,2115,24,0
1,0,0,8912,29,0
0,0,0,18006,26,0
0,11,0,21068,31,0
0,150456613,0,30732,17,0
0,0,0,940,24,0
0,0,0,1740,29,0
0,0,0,8912,30,0
1,0,0,220,23,0
0,160436679,0,11336,21,0
0,0,0,13952,27,0
1,114949752,0,10494,28,0
1,0,0,21151,31,0
1,0,0,12328,22,4
1,112913317,0,21502,25,0
0,30265864,0,9777,28,0
1,0,0,8912,26,0
0,0,0,19953,28,0
1,0,0,8912,27,0
0,135681744,0,5902,25,0
0,136630680,0,5064,27,0
0,2,6,18012,23,0
1,0,0,8912,21,0
1,68911728,0,2936,25,0
1,0,0,19953,29,0
0,0,0,8912,30,0
1,0,0,16593,28,0
1,7428768,0,6652,33,0
1,234038846,0,32783,31,0
1,0,0,8912,24,0
1,0,0,18405,36,0
0,194356776,0,5064,26,0
1,0,0,8912,25,0
0,1584016,0,6713,26,0
1,96066392,0,6639,22,0
1,0,0,8912,21,0
1,0,0,8912,30,0
1,0,0,917,25,0
0,0,0,8912,24,0
0,1,0,16995,32,0
0,13020040,0,8089,30,0
1,233852603,0,1420,35,0
0,187193580,29,34535,33,0
1,41556675,27,22197,19,0
0,0,0,1740,22,0
0,0,0,940,30,0
1,0,0,11658,28,0
1,22947903,3,15813,26,0
0,0,0,1702,27,0
0,0,0,917,26,0
0,117145613,0,30041,18,0
1,181198931,0,30057,23,0
0,130514110,21,29719,25,0
1,0,0,21224,28,0
1,0,0,8912,27,0
0,93675856,0,4785,24,0
0,0,0,19204,27,0
0,0,0,18953,30,0
0,0,0,18783,31,0
1,0,0,8912,24,0
0,0,0,23945,28,0
1,0,0,223,28,0
0,0,0,8912,25,0
0,0,0,20317,33,0
1,35149896,0,6471,26,0
1,0,0,11332,29,0
0,0,0,8912,26,0
1,0,0,15773,27,0
0,0,0,8912,23,0
1,143437504,0,28484,29,0
0,1,0,18287,26,0
0,94972520,0,2342,27,0
1,0,0,8912,30,0
1,0,0,8912,27,0
1,0,0,8912,21,0
1,0,0,15754,30,0
1,41644865,21,24910,23,0
1,3,0,24463,28,0
1,65536,0,8912,22,0
1,0,0,8912,22,0
1,137726320,0,9483,27,0
0,64888504,0,9555,34,0
1,106828693,5,34696,22,0
0,0,0,8912,22,0
1,2029344,0,6651,25,0
0,135572016,0,9000,27,0
0,0,0,23205,33,0
0,190000653,0,30030,22,0
1,0,0,18005,28,0
0,132053680,0,6472,27,0
1,0,0,8912,24,0
0,0,0,1289,29,0
0,0,0,18597,26,0
0,53133112,0,31570,21,0
1,0,0,18006,32,0
0,236854857,0,20320,23,0
1,0,0,10370,30,0
1,0,0,1684,23,0
1,108885499,10,34532,25,0
1,0,0,17418,28,0
1,109965224,0,5948,25,0
0,0,0,20437,32,0
0,7,0,36262,30,0
0,65542,0,22028,25,0
1,0,0,15754,27,0
1,226402336,0,9645,25,0
0,0,0,19833,26,0
1,23533638,0,27887,20,0
0,0,0,868,30,0
1,0,0,2004,24,0
0,94094791,4,27208,21,0
0,0,0,18287,24,0
0,62290656,0,9517,20,0
1,127297328,0,10485,26,0
0,0,0,8911,26,0
1,0,0,8893,24,0
1,0,0,8893,24,0
0,0,0,8893,22,0
0,81946408,33,29390,23,0
0,120183528,0,5340,26,0
0,0,0,8893,25,0
1,0,0,18786,25,0
0,0,0,1700,27,0
0,0,0,8893,23,0
0,0,0,17395,26,0
0,223567955,113,32940,27,0
1,132387672,0,9754,31,0
0,156182991,0,31436,21,0
0,207464220,6,27161,29,0
1,0,0,8893,25,0
0,0,0,8893,28,0
0,62072680,0,8528,23,0
1,1,0,7269,22,0
0,217466854,0,12372,33,0
0,0,0,17421,33,0
0,0,0,1684,26,0
0,226974240,20,34693,22,0
1,0,0,21453,24,0
0,0,0,17614,28,0
1,0,2,15768,30,0
0,0,0,19826,32,0
1,43075000,0,944,20,0
1,186408576,0,6652,28,0
0,223493236,0,31443,21,0
0,34616052,0,31352,21,0
1,0,0,19959,25,0
0,0,0,8893,25,0
0,0,0,1741,26,0
1,136550646,9,32783,32,0
0,106924872,0,9899,27,0
1,0,0,8893,27,0
0,0,0,1760,27,0
0,190593320,0,31435,23,0
0,40508112,0,9644,22,0
0,0,0,916,28,0
0,0,0,20208,29,0
0,29540542,0,30061,20,0
1,0,0,23105,23,0
1,0,0,7260,23,0
1,0,0,16643,26,0
0,151271928,0,2478,28,0
0,106484740,3,29328,20,0
0,94994461,629,29507,25,0
1,63849059,0,11220,28,0
1,0,0,8893,27,0
1,0,0,19417,26,0
1,0,0,20438,34,0
1,0,0,12,23,0
1,0,0,17806,22,0
1,0,0,8893,21,0
0,0,0,8893,24,0
1,0,0,1700,29,0
0,0,0,11300,29,0
1,0,0,23143,28,0
0,214314047,0,5889,24,0
0,0,0,19204,28,0
0,0,0,8893,21,0
0,24232392,0,5912,27,0
1,0,0,8893,26,0
1,0,0,8893,21,0
0,0,0,17783,22,0
1,20655263,2,25567,20,0
1,0,34,19953,32,2
1,0,0,19833,29,0
1,0,0,15756,22,0
0,0,0,11098,27,0
0,0,0,1702,28,0
0,47379400,0,25574,22,0
0,0,0,23945,25,0
1,0,0,18243,30,0
1,217409540,2,34090,26,0
0,196610,0,17155,28,0
0,0,0,10423,28,0
0,237236576,0,6650,31,0
0,62544520,0,5020,27,0
1,0,0,8893,26,0
0,160487923,0,9898,28,0
0,209418385,0,31573,19,0
1,0,0,246,26,0
0,1,0,15393,23,0
0,0,0,8893,25,0
0,0,0,11300,26,0
1,0,0,3689,25,0
0,82272646,0,26510,19,0
0,165173365,0,30344,21,0
0,0,0,18287,25,0
1,65536,0,12048,29,0
1,0,0,12896,31,0
0,0,0,11284,29,0
1,223846687,0,31199,24,0
1,0,0,8893,26,0
0,139266678,0,30034,23,0
1,196608,0,22164,29,0
1,0,0,6679,29,0
1,0,0,8893,24,0
0,0,0,21058,23,0
1,0,0,21151,31,0
0,0,0,8893,27,0
1,118959296,0,5012,28,0
1,0,38,11311,24,0
0,75309249,0,30927,26,0
1,227151399,0,30733,21,0
1,0,0,18405,35,0
1,230670576,0,6613,19,0
1,127077424,0,9483,20,0
0,0,0,11660,28,0
1,0,0,1700,28,0
0,0,0,17806,26,0
0,0,1336,10954,29,0
1,0,0,11930,25,2
0,0,0,8893,23,0
0,184196051,1,27201,20,0
0,0,0,17880,28,0
0,0,0,8893,20,0
1,77891736,0,4832,25,0
1,130534126,0,1536,19,0
1,0,0,17873,22,0
0,0,0,1700,28,0
1,0,0,8893,27,0
1,0,0,21506,30,0
1,23728584,0,5113,24,0
1,0,0,11295,27,0
1,12689771,0,30679,20,0
0,0,0,8893,22,0
1,0,0,8893,25,0
0,128398469,0,31349,21,0
0,84382104,0,9005,27,0
0,0,0,15750,24,0
0,0,0,8893,23,0
1,228325706,0,9522,24,0
0,211916678,21,34522,28,0
1,64034538,0,13912,22,0
1,44211584,0,7651,26,8
0,131072,0,8893,23,0
0,153283464,0,9645,24,0
1,0,0,12066,26,0
1,0,0,18759,23,0
1,221933007,4,27206,20,0
0,119123599,0,12046,27,0
0,15741272,0,8161,25,0
1,181513944,0,5977,22,0
0,231101856,0,6464,27,0
0,235412558,0,10211,28,0
1,196608,0,20317,31,0
0,0,0,16594,26,0
1,0,0,18726,25,0
1,131072,0,20303,30,0
0,240435584,0,10491,24,0
0,134419558,0,31443,21,0
0,0,0,17394,26,0
1,0,0,18597,25,0
0,0,0,18287,27,0
1,0,0,8893,28,0
0,3,0,36742,30,0
0,0,0,8893,27,0
1,0,0,1735,24,0
0,0,0,18285,27,0
0,47,0,36433,34,0
0,0,0,1685,22,0
1,65709344,0,5101,24,0
1,72870948,0,22817,22,0
0,0,0,11299,27,0
1,0,0,8893,23,0
0,176175217,0,9508,24,0
0,0,0,9025,30,0
1,0,0,8893,21,0
1,0,0,8893,20,0
1,0,0,21129,30,0
1,0,0,868,31,0
1,167174264,0,6652,32,0
1,0,0,17613,26,0
0,0,0,8893,24,0
0,132539992,0,5020,24,0
0,70123288,0,5128,26,0
0,195784413,0,21523,17,0
1,92380816,0,4785,24,0
0,193285896,0,2475,26,0
1,27410690,0,30350,20,0
0,0,0,8893,24,0
0,0,0,8893,25,0
0,112001067,0,30723,20,0
0,0,0,8893,25,0
0,130185112,0,7653,24,0
1,0,0,20303,27,0
0,10908272,0,4832,24,0
1,0,0,8893,24,0
1,92124952,0,8166,22,0
1,0,0,8893,25,0
1,0,0,8893,22,0
0,0,0,17250,33,0
0,0,0,19206,30,0
0,0,0,8893,20,0
0,65536,0,8893,23,0
1,0,0,18691,24,0
0,0,2,868,29,0
1,0,0,20437,25,0
0,3,0,18287,22,0
0,0,0,8893,24,0
1,0,0,8893,23,0
1,145,0,11931,22,3
1,0,0,1700,27,0
1,0,0,8893,23,0
1,0,0,19875,28,0
1,39490328,0,1807,24,0
1,0,0,8893,23,0
1,0,0,17873,26,0
1,0,0,3153,26,0
0,27226552,0,5020,27,0
0,0,0,914,28,0
0,9658688,0,5312,27,0
1,27372776,0,1471,23,0
0,0,0,8893,22,0
0,0,0,8893,23,0
1,0,0,35270,27,0
1,0,0,16595,25,0
1,131072,0,18506,30,0
0,65536,0,18285,29,0
0,0,0,8893,21,0
1,14612775,0,31193,25,0
1,28219896,0,5235,20,0
0,0,0,8893,20,0
0,0,0,914,29,0
0,0,0,21131,32,0
1,0,0,11660,25,0
1,76216920,0,8204,24,0
1,237107376,0,9505,29,0
1,71249924,0,4044,24,0
1,0,0,8893,24,0
0,0,0,230,25,0
0,0,0,940,30,0
1,2,0,19417,24,0
0,47804250,6,1019,27,0
1,1,0,23503,30,0
0,63469760,0,6447,21,0
0,2,0,35733,34,0
0,99754848,0,12374,29,0
0,1,0,17418,24,0
1,0,0,941,31,0
1,0,0,24547,24,0
1,0,0,8893,25,0
1,0,0,10954,30,0
1,139438368,0,5932,21,0
1,0,0,8893,22,0
1,0,0,8893,25,0
1,238560001,274,1183,32,0
1,110141999,0,27501,28,0
1,119785755,0,31571,22,0
0,173497375,0,28592,19,0
0,7531256,0,9939,30,0
1,458759,0,24463,27,0
1,73772595,0,11336,25,0
0,0,0,866,30,0
0,0,0,10422,30,0
0,171418786,0,2116,27,0
1,0,0,19205,30,0
1,0,0,1703,24,0
0,21866296,0,9368,29,0
1,0,0,1756,27,0
0,0,0,8893,23,0
1,0,0,1684,24,0
0,0,0,8893,24,0
0,127617088,0,30726,20,0
0,2662144,0,2279,24,0
0,214557718,0,12371,33,0
1,0,0,18725,25,0
1,0,0,8893,26,0
1,0,0,8893,24,0
0,65537,0,19953,35,0
1,156041032,0,7652,23,0
1,65431065,5,32952,25,0
1,194041024,0,7652,26,0
1,95097944,0,5311,23,0
0,187816916,0,29022,27,0
1,77878712,0,9538,20,0
0,0,0,1702,28,0
0,0,0,8893,24,0
1,93698608,0,5127,26,0
1,0,0,8893,23,0
1,203837856,0,6656,20,0
0,0,0,22154,27,0
1,0,0,36218,30,0
1,31638712,0,8090,27,0
1,147573199,133,30029,21,0
0,0,0,8893,23,0
1,167360192,0,6910,21,0
1,26857778,5,34527,30,0
1,0,0,8893,27,0
0,159092472,0,8089,31,0
0,0,0,16991,27,0
1,17,0,36734,34,3
1,0,0,8893,23,1
0,177944256,0,8089,23,0
0,0,0,1756,25,0
0,221976056,0,8032,21,8
0,0,0,21047,33,0
0,55041945,1,33383,26,0
1,0,0,8893,24,0
1,0,0,938,29,0
1,145558840,0,2435,27,0
1,239107616,0,2435,28,0
0,201842215,0,29482,27,0
1,6836654,0,28609,16,0
1,2323445,0,8342,27,0
0,0,0,8892,23,0
0,0,0,18405,34,0
0,0,0,8892,25,0
0,0,0,21781,28,0
0,0,0,8892,20,0
1,0,0,8892,26,0
1,0,0,8892,26,0
0,0,0,8892,24,0
0,213594800,0,6639,24,0
1,0,0,8892,28,0
1,0,0,17369,27,0
1,0,0,8892,24,0
1,162641654,0,31236,26,0
1,111439856,0,6658,25,0
0,0,0,18758,26,0
1,0,0,19204,24,0
1,0,0,1700,25,0
0,0,0,8892,27,0
0,0,0,941,27,0
1,851968,0,11300,24,0
1,95943426,0,30028,20,0
0,69311264,0,10493,20,0
1,0,0,245,27,0
1,0,0,3689,27,0
0,237560348,0,12046,23,0
0,2,0,35804,25,0
1,158352803,0,22509,26,0
0,209394952,0,5931,22,0
0,0,0,11098,28,0
1,199396056,0,2475,31,0
1,1,0,23143,28,0
1,130627440,0,8114,24,0
1,0,0,18787,24,0
0,0,0,2046,29,0
1,185087792,0,8524,30,0
0,0,0,8892,21,0
1,38013564,0,30920,28,0
0,141666794,0,30920,28,0
1,1,14,4185,31,5
0,164374262,0,30351,18,0
1,58549808,0,5900,27,0
0,183856016,0,6465,25,0
0,211808735,0,12045,22,0
1,191353128,0,31342,24,0
0,0,0,8892,25,0
0,0,0,8892,23,0
1,0,0,8892,28,0
1,47148430,0,27332,23,0
1,18219321,0,28612,20,0
1,0,0,19833,26,0
1,0,0,8892,21,0
1,157667296,0,7661,22,0
0,0,1,24207,22,0
0,0,0,18242,30,0
0,0,0,21506,34,0
0,0,0,37182,19,0
0,54157120,0,6471,26,0
0,89099397,0,26444,22,0
1,96072624,0,5978,22,0
1,0,0,1702,27,0
1,197644672,0,8506,19,0
1,1,0,19826,31,0
0,2,0,22979,26,0
0,195125898,0,29010,27,0
1,139996024,0,9023,27,0
1,171812454,0,27584,22,0
1,167891840,0,2937,23,0
0,0,0,8892,23,0
0,161558568,0,8111,21,0
1,172462576,0,9914,31,0
1,31937897,0,30063,22,0
1,0,0,16994,26,0
1,141911477,0,30676,21,0
1,0,0,1700,25,0
0,0,0,8892,22,0
1,231129336,0,4765,19,0
1,0,0,16997,29,0
0,0,0,8892,27,0
0,0,0,8892,23,0
0,0,0,20317,26,0
0,0,0,22138,26,0
1,0,0,220,21,0
0,0,0,17155,26,0
0,0,0,942,28,0
0,5,0,35773,27,0
1,0,0,17838,34,0
1,0,0,1741,28,0
0,133976600,0,5981,23,0
0,0,0,8892,21,0
0,0,0,8892,21,0
0,111849062,12,34369,22,0
1,0,0,3136,25,0
1,0,0,8892,27,0
1,65690776,0,3871,26,0
1,199897188,1,34534,33,0
0,0,0,18953,26,0
1,0,0,12047,29,0
0,6,0,21060,30,0
1,222796640,0,3875,21,0
1,0,0,8892,21,0
1,0,0,1303,24,0
1,524291,0,24794,27,0
0,243203432,0,9914,31,0
1,36367272,0,6651,32,0
1,0,0,8892,28,0
0,0,0,19957,32,0
0,124635888,0,6613,20,0
1,0,0,16642,23,0
1,94534831,0,30734,21,0
0,0,0,15755,23,0
0,243087616,0,7652,25,0
0,0,0,917,29,0
0,0,0,8892,24,0
0,84749648,3,34362,26,0
1,0,0,18506,25,0
1,168075937,2,27206,26,0
1,0,0,22446,26,0
0,207896192,0,9713,30,0
1,0,0,8892,23,0
0,0,0,22164,25,0
0,0,0,12380,32,0
0,0,0,8892,21,0
1,0,0,21058,27,0
0,0,0,11660,27,0
1,0,0,231,28,0
0,0,0,15754,30,0
1,0,0,10125,29,1
1,0,0,8892,24,0
0,0,0,23960,25,0
1,0,0,8892,22,0
0,109605555,0,31237,26,0
0,0,0,8892,25,0
1,0,0,8892,22,0
1,2,0,35422,29,0
0,0,0,8892,25,0
0,0,0,34947,27,0
0,0,0,8892,22,0
1,1,0,17394,25,0
0,0,0,15749,28,0
1,0,0,369,21,0
0,24696136,0,7653,27,24
0,0,0,8892,24,0
1,0,0,22446,25,0
0,0,0,24208,26,0
1,0,0,8892,27,0
0,149604254,0,30726,21,0
1,0,0,246,28,0
0,0,0,9025,28,0
0,0,0,4380,27,0
0,0,0,20303,30,0
1,0,0,8892,23,0
1,0,0,8892,25,0
1,0,0,935,30,0
1,0,0,8892,24,0
0,174377872,0,345,20,0
1,0,0,17806,22,0
0,196659872,0,9505,31,0
0,0,0,8892,28,0
0,0,0,8892,20,0
0,0,0,8892,25,0
1,0,0,8892,22,0
0,0,0,18392,36,0
0,0,0,8892,23,0
1,0,0,8892,22,0
1,0,0,19874,32,0
0,0,0,8892,24,0
1,0,0,8892,27,0
0,0,0,917,26,0
0,0,0,8892,24,0
0,0,0,8892,22,0
1,0,0,8892,27,0
0,161089014,0,30345,20,0
0,0,0,3369,31,0
1,82054945,0,30726,21,0
0,7,0,34961,28,0
0,0,0,942,29,0
0,0,0,2004,28,0
0,0,0,7259,26,0
0,124402624,0,9914,30,0
0,0,0,938,31,0
1,0,0,8892,27,0
1,0,1,15756,22,3
1,236308089,0,29509,26,0
1,27815904,0,2277,23,0
0,0,0,16710,26,0
0,0,0,21152,30,0
1,0,0,8892,25,0
1,60482056,0,10444,24,0
0,0,0,8892,23,0
1,0,0,17880,27,0
0,127462200,0,5931,22,0
1,131072,6,17784,26,0
0,0,0,36745,34,0
1,0,0,1702,28,0
1,0,0,8892,24,0
0,0,0,18954,29,0
1,0,0,10369,26,0
0,51085104,0,6472,27,0
0,0,0,20284,31,0
1,0,0,16642,23,0
1,0,0,8892,24,0
0,195048712,0,2280,27,0
0,0,0,8892,21,0
1,164818246,1,33236,30,0
0,0,0,8892,20,0
0,65536,0,18692,22,0
0,0,0,249,28,0
1,0,0,8892,23,0
0,0,0,1756,26,0
1,0,0,245,29,0
1,0,0,8892,26,0
1,0,0,8892,26,0
1,206949744,0,7653,28,0
1,60098712,0,2937,27,0
0,89901216,0,5127,24,0
0,137607491,0,1420,34,0
0,204114232,0,7652,27,0
1,0,0,22138,27,0
0,0,0,220,24,0
1,0,0,19205,29,0
0,11968028,0,28449,27,0
0,51361292,0,34694,27,0
1,76558116,2,18318,27,0
0,0,0,8892,24,0
1,0,0,223,29,0
0,160963826,801,16142,17,0
1,0,0,8892,20,0
1,24435272,0,1420,36,0
1,0,0,231,25,0
1,0,0,8892,23,0
1,0,0,11098,27,0
1,0,0,9025,24,0
1,0,0,18918,29,0
1,0,0,17390,25,0
0,152503920,0,8090,25,0
1,161685920,0,9535,31,8
0,0,0,13899,23,0
0,0,0,8892,24,0
0,41662792,0,2435,28,0
0,189528432,0,8205,23,0
0,134278684,0,31340,22,0
1,183590224,0,2500,27,0
1,226356771,5,27585,33,0
0,0,0,8892,25,0
1,1,0,35246,23,0
1,0,0,938,28,0
0,0,0,8892,23,0
1,0,0,8892,24,0
1,0,0,8892,25,0
0,116580221,0,24963,24,0
0,176232381,0,25998,17,0
1,0,0,20785,24,0
0,0,0,12067,26,0
1,0,0,941,28,0
1,0,0,1702,23,0
1,0,0,15749,29,0
0,0,0,8892,24,0
0,0,0,17417,29,0
1,18340668,0,11337,24,0
0,0,0,8892,27,0
0,81253480,0,2457,22,0
0,40031815,0,9524,29,0
1,92683679,48,12677,28,0
1,200431528,0,9938,25,0
1,0,0,8892,25,0
0,187290992,0,10494,24,0
1,0,0,18597,27,0
1,81949616,0,12372,32,0
1,0,0,8892,27,0
1,2,0,34226,31,0
0,0,0,8891,19,0
0,0,0,8891,24,0
0,198330392,0,5980,23,0
1,0,0,1685,23,0
1,0,0,8891,22,0
0,0,0,231,29,0
0,0,0,914,29,0
0,0,0,1988,27,0
1,175860448,0,8528,19,112
0,0,0,21056,34,0
1,20817791,0,7882,25,0
0,0,0,941,28,0
0,0,0,23197,27,0
0,0,0,8891,24,0
0,0,0,11331,30,0
1,0,0,19875,24,0
0,174447712,0,6046,29,0
0,136299996,0,11336,26,0
1,0,0,8891,19,0
0,0,0,8891,22,0
0,65536,0,18124,31,0
1,3,0,17784,23,0
0,0,0,1684,28,0
0,182419680,0,5019,23,0
0,78536240,0,2457,23,0
1,0,0,939,29,0
0,0,0,18793,25,0
0,87811304,0,9024,24,0
0,0,0,8891,22,0
1,0,0,8891,20,0
1,0,0,8891,23,0
0,0,0,22164,28,0
0,0,0,8891,21,0
0,0,0,1706,25,0
0,0,0,21514,24,0
1,0,0,21151,29,0
1,0,0,17873,22,0
1,1,0,21455,28,0
0,1,0,17250,33,0
0,177758120,0,10438,23,0
1,0,0,8891,23,0
0,1,0,18117,29,0
1,85542520,0,6540,22,0
0,0,0,21056,32,0
0,0,0,8891,19,0
1,0,0,19417,27,0
1,237234528,0,6639,21,0
0,0,0,935,29,0
1,0,0,11311,26,0
1,0,0,8891,22,0
1,10,0,2004,27,0
1,0,0,18285,29,0
0,0,7,17394,26,0
1,131072,0,21828,34,0
0,0,0,16642,25,0
1,65537,0,16593,27,0
0,0,0,21454,25,0
1,225018111,1,24198,27,0
0,8087072,0,9483,22,0
1,11,0,36734,32,0
1,121891907,0,27424,17,0
0,0,0,8891,23,0
0,0,0,21055,27,0
0,0,0,245,29,0
1,227513016,0,9537,27,0
1,132022840,0,9511,26,0
0,0,0,8891,19,0
1,65972560,0,9023,23,0
1,0,0,20598,30,0
0,228705466,0,9509,26,0
1,0,0,8891,23,0
0,184316608,0,2479,31,0
1,65537,0,16088,32,0
1,0,0,11931,24,0
1,90725214,5,27194,25,0
0,128682709,3,34099,27,0
1,0,0,18242,31,0
1,98415649,15,12659,31,0
1,0,0,2906,26,1
0,109791268,0,27335,20,0
1,0,0,7291,30,0
0,0,7,22164,27,0
1,0,0,8891,24,0
0,163987016,0,7638,25,0
1,0,0,37123,27,0
1,1,0,17784,22,0
0,133187568,0,7639,23,0
1,0,0,18117,29,0
0,217346276,0,31228,27,0
0,0,0,15754,22,0
0,235322462,0,29513,26,0
0,0,0,8891,22,0
1,0,0,8891,20,0
0,0,0,18115,27,0
0,0,0,8891,23,0
0,65875600,0,5171,27,0
0,0,0,8891,22,0
0,142571952,0,7651,26,0
1,141992216,0,9714,31,0
1,40234160,0,2279,28,0
1,0,0,16991,21,0
0,0,0,17479,30,0
0,1,0,8891,22,0
0,0,1,18393,30,0
1,65537,0,16710,27,0
0,225771152,0,8089,29,0
1,0,0,17395,24,0
1,0,0,8891,22,0
0,36978916,46,27207,27,0
0,0,0,8891,23,0
0,219340896,0,5019,31,0
1,0,0,19874,31,0
1,56946248,0,6317,27,0
0,182538191,0,30726,21,0
1,166128645,0,26920,18,0
1,0,0,18509,28,0
1,65538,0,17394,25,0
0,154382192,0,8178,29,0
0,37963408,0,8110,25,0
