failure,smart_1_raw,smart_5_raw,smart_9_raw,smart_194_raw,smart_197_raw
0,131074,0,18053,31,0
0,0,0,14820,21,0
0,62773879,13,29075,24,0
0,0,0,4068,28,0
0,0,0,18290,30,0
0,0,0,2959,28,0
0,155599888,0,2523,27,0
0,210963360,0,9058,23,0
0,214337817,4,34807,27,0
0,124519336,0,8547,27,0
0,0,0,14108,29,0
0,0,0,16690,27,0
0,0,0,14820,24,0
0,96071381,589,32478,27,0
0,0,0,962,26,0
0,0,0,19254,29,0
0,0,0,15821,26,0
0,0,0,14842,25,0
0,138484736,0,5952,25,0
0,223598141,0,30080,22,0
0,104171487,0,9946,29,0
0,0,0,13595,29,0
0,88176600,0,6514,30,0
0,155398694,0,29069,28,0
0,16289840,0,9531,26,0
0,0,0,5242,29,0
0,132748476,0,31270,22,0
0,49069968,0,8547,23,0
0,0,0,13923,23,0
0,0,0,4310,25,0
0,0,0,8625,26,0
0,0,0,2091,30,0
0,125995574,4,33000,26,0
0,0,0,989,29,0
0,0,0,3737,25,0
0,0,0,9073,28,0
0,0,0,14112,27,0
0,0,0,3650,25,0
0,0,0,21878,30,0
0,0,0,4245,27,0
0,0,0,2312,27,0
0,1,0,18842,21,0
0,0,1,23551,31,0
0,24579457,0,25522,23,0
0,0,0,18973,23,0
0,0,0,2548,32,0
0,31265824,0,4806,25,0
0,0,0,12730,22,0
0,0,0,19254,32,0
0,243444471,0,11091,28,0
0,223525541,0,29776,23,0
0,0,0,2959,28,0
0,0,0,19311,33,0
0,0,0,13984,29,0
0,0,0,1733,21,0
0,262147,0,21509,27,0
0,223720110,0,1234,22,0
0,0,0,19463,25,0
0,0,0,15076,31,0
0,0,0,4067,31,0
0,0,0,23190,29,0
0,0,0,18163,26,0
0,0,0,15798,25,4
0,0,31,21561,24,0
0,0,0,35677,27,0
0,231533485,0,4427,28,0
0,0,0,17886,28,0
0,1048640,0,24842,29,0
0,197949866,0,29365,23,0
0,95254278,1,33000,31,14
0,136073960,0,8547,22,0
0,0,0,4335,25,0
0,234144440,0,8159,20,0
0,0,0,297,26,0
0,136094630,0,32444,27,0
0,131072,0,18773,25,0
0,262147,0,24255,22,0
0,182714672,0,9765,25,0
0,236446536,0,29088,25,0
0,22513011,0,4887,27,0
0,138204115,0,26047,25,0
0,2,0,35000,28,0
0,0,0,17042,29,0
0,0,0,14850,29,0
0,0,0,3477,28,0
0,0,0,17928,22,0
0,171218622,135,34744,22,0
0,0,0,19923,28,0
0,130634048,0,5269,22,0
0,0,0,20345,24,0
0,0,0,294,25,0
0,0,0,21562,24,0
0,107187024,0,5054,23,0
0,0,0,18172,27,0
0,100426000,0,8570,28,16
0,0,0,985,25,0
0,0,0,12730,22,0
0,0,0,22040,33,0
0,184104256,0,7700,24,0
0,48997032,0,225,21,0
0,0,0,15072,24,0
0,57449676,401,14009,22,0
0,0,0,19923,30,0
0,0,0,20368,26,0
0,0,0,18723,25,0
0,43550786,29,27245,21,0
0,65537,0,23993,30,0
0,236417096,0,6026,27,0
0,76514503,0,30953,28,0
0,64005320,0,9959,30,0
0,65536,0,23551,31,0
0,0,0,18050,33,0
0,0,0,296,26,0
0,0,0,8914,25,0
0,91553633,97,27243,23,0
0,0,0,19465,26,0
0,0,0,35692,27,0
0,0,0,3836,28,0
0,67606536,0,6026,23,0
0,1,0,17203,29,0
0,0,0,10472,28,0
0,0,0,1750,29,0
0,0,0,3818,24,0
0,24982778,105,32831,28,0
0,1,0,11360,24,0
0,0,0,13263,25,0
0,47968868,0,12093,24,0
0,120551176,0,4827,24,0
0,0,0,11002,29,0
0,0,0,13667,29,0
0,0,0,9073,24,0
0,106657216,0,12112,22,0
0,46102056,0,5281,25,0
0,0,0,13263,23,0
0,217609776,0,5981,23,0
0,143643375,0,11582,27,0
0,142048944,0,5076,30,0
0,1,0,20670,26,0
0,211092760,0,2325,26,0
0,17428072,0,2484,24,0
0,169079408,0,6737,30,0
0,0,0,1750,25,0
0,0,0,7062,25,1
0,0,0,22495,23,0
0,59328552,0,5359,27,0
0,93905648,0,2506,26,0
0,0,0,3650,29,0
0,0,0,8961,20,0
0,0,0,20367,28,0
0,0,0,23311,29,0
0,0,0,11077,31,0
0,0,0,18050,35,0
0,94342840,0,6514,26,0
0,0,0,8941,22,0
0,0,0,15073,22,0
0,0,0,14112,29,0
0,0,0,279,25,0
0,0,0,13667,28,0
0,93367856,0,5054,28,0
0,0,0,296,24,0
0,145299977,0,31774,19,0
0,65536,0,17045,32,0
0,188280212,0,23297,28,0
0,0,0,14112,26,0
0,0,0,1946,29,0
0,126320096,0,6026,21,0
0,0,0,297,24,0
0,0,0,19924,27,0
0,0,0,13713,30,0
0,71707889,0,7935,27,0
0,131072,0,17039,25,0
0,0,0,20350,26,0
0,0,0,24597,21,0
0,0,0,18054,31,0
0,7654100,0,15370,21,0
0,0,0,10174,29,0
0,101816168,0,6519,26,104
0,165881736,0,6518,20,0
0,1,0,18841,24,0
0,1,0,11347,29,0
0,0,0,279,27,0
0,0,0,18163,29,0
0,720901,71,18738,26,0
0,43583211,0,12419,28,0
0,112187088,0,10542,23,8
0,132056624,21976,10489,27,0
0,0,0,1750,27,0
0,0,0,19881,27,0
0,93222762,0,26598,29,0
0,206203321,0,6425,24,0
0,2,0,17978,24,0
0,0,0,8964,27,0
0,0,0,18172,27,0
0,0,0,14083,27,0
0,186347024,0,5112,27,0
0,19676024,0,6093,27,0
0,65537,0,21199,32,0
0,0,0,12428,30,0
0,162441296,0,8201,23,0
0,73149104,0,2523,31,0
0,78762312,0,6513,24,0
0,0,0,11001,26,0
0,242848572,0,30872,28,0
0,48056848,0,4828,25,0
0,171310248,0,8570,24,0
0,0,0,17417,23,0
0,109387989,0,31619,22,0
0,64079648,0,9564,24,0
0,0,0,15802,32,0
0,175209360,0,30397,22,0
0,0,0,19253,29,0
0,0,0,2091,31,0
0,14733610,0,11247,25,0
0,851979,0,24842,27,0
0,0,0,1750,26,0
0,0,0,13663,30,0
0,134439222,6,34574,28,0
0,0,0,6706,26,0
0,1,0,17447,31,0
0,0,0,279,26,0
0,46954240,0,7686,23,0
0,0,0,3823,27,0
0,0,0,1808,24,0
0,0,0,1754,28,0
0,0,0,2394,30,0
0,0,0,11342,28,0
0,0,0,9018,26,0
0,124304812,5,29860,32,0
0,10128816,0,9563,25,0
0,0,0,916,26,0
0,0,0,17921,28,0
0,116368680,0,10540,24,0
0,0,0,15073,28,0
0,0,0,17466,30,0
0,0,0,18059,26,0
0,0,0,3482,26,0
0,11127120,0,9068,32,0
0,0,0,3482,26,0
0,0,0,9803,27,0
0,0,0,18060,24,0
0,0,0,1328,29,0
0,195195761,120,31291,25,0
0,48429680,0,5066,25,0
0,9940024,0,6737,28,0
0,155153256,0,9553,30,0
0,319347,0,24069,18,0
0,106913944,0,2524,30,0
0,0,0,18884,24,0
0,0,0,17921,25,0
0,0,0,1328,28,0
0,0,0,1804,26,0
0,167676952,0,677,24,0
0,2,0,22185,28,0
0,0,0,10440,30,0
0,0,0,13594,29,0
0,0,0,15508,31,0
0,0,0,2434,26,0
0,30849039,10,34741,21,0
0,69169215,6,34417,26,0
0,123602104,0,9065,27,0
0,158126896,0,6659,24,0
0,0,0,985,28,0
0,0,0,293,28,0
0,0,0,1754,26,0
0,43230056,0,9068,31,8
0,0,0,18058,25,0
0,230263829,0,28501,25,0
0,0,0,8651,28,0
0,0,0,11985,22,10
0,0,0,10175,26,2
0,124146528,0,10259,27,0
0,0,0,21104,31,0
0,0,0,17043,31,0
0,1,0,18802,26,0
0,189505363,386,25376,24,0
0,0,0,12115,24,0
0,0,0,18807,26,0
0,137149432,0,1493,28,0
0,0,0,15076,27,0
0,25071402,17,32996,26,0
0,102008192,0,6013,31,0
0,0,0,20351,30,0
0,42577794,0,28877,23,0
0,0,0,18834,28,0
0,117968904,0,5979,19,0
0,0,0,12659,24,0
0,2,0,15802,31,0
0,0,0,21561,26,0
0,203502047,5,1665,28,0
0,135314520,0,7181,21,0
0,0,0,4294,28,0
0,0,0,4013,25,0
0,112941464,0,5917,30,0
0,0,0,14849,29,0
0,65536,0,20820,27,0
0,65536,0,17045,28,0
0,227437016,0,7218,20,0
0,0,0,3623,29,0
0,214196712,0,10257,25,0
0,31144424,0,6364,27,0
0,0,0,1783,27,0
0,2,0,16690,23,0
0,65536,0,21554,34,0
0,0,0,3010,32,0
0,143028766,0,12721,25,0
0,131072,0,17042,28,0
0,0,0,23993,29,0
0,1,0,20833,28,0
0,238776584,0,6518,22,0
0,0,0,8671,28,0
0,0,0,9968,32,0
0,0,0,1750,27,0
0,0,0,11380,26,0
0,0,0,990,30,0
0,1,0,17418,26,0
0,0,0,37192,26,0
0,0,0,18765,25,0
0,130159200,0,5979,23,0
0,0,0,1754,29,0
0,1,0,35008,27,0
0,0,0,15073,21,0
0,0,0,8629,29,0
0,77538168,0,5360,26,0
0,0,0,1754,27,0
0,0,0,17438,24,0
0,170298179,43,26046,20,0
0,0,0,16136,34,0
0,0,0,4335,30,0
0,0,0,13662,27,0
0,235972032,0,5068,27,0
0,239070822,0,30721,21,0
0,55028818,0,1468,31,0
0,10551565,0,31616,22,0
0,106258453,0,9947,28,0
0,0,0,20007,34,0
0,203286912,0,9058,25,0
0,10,0,35863,30,0
0,161159005,0,30731,18,0
0,65536,0,24255,21,0
0,107132655,0,30088,18,0
0,0,0,17660,31,0
0,205564248,0,4874,26,0
0,0,0,7311,24,1
0,199686350,0,28502,23,0
0,0,0,13292,23,0
0,0,0,271,27,0
0,0,0,17832,22,0
0,181110544,0,5980,22,0
0,0,0,8935,22,0
0,0,0,1783,26,0
0,193404024,0,5981,23,0
0,0,0,1808,27,0
0,0,0,3809,26,0
0,0,0,11978,20,0
0,0,0,14820,22,0
0,0,0,5009,27,0
0,0,0,4067,30,0
0,0,0,18453,34,0
0,0,0,4277,29,0
0,0,0,1754,22,0
0,0,0,8650,28,0
0,0,0,18335,22,0
0,0,0,18453,35,0
0,0,0,19874,33,0
0,0,0,3737,27,0
0,0,0,21504,28,0
0,0,0,18441,31,0
0,0,0,20486,33,0
0,0,0,35743,31,0
0,1628944,0,5363,26,0
0,65538,0,21561,27,0
0,189167498,61,27212,29,0
0,0,0,4108,25,0
0,172772536,0,8081,19,0
0,74933344,0,8246,24,8
0,0,0,3737,27,0
0,0,0,17469,33,0
0,238784720,0,7701,21,0
0,0,0,8940,24,0
0,0,0,11022,23,0
0,0,301,13292,23,0
0,0,0,983,27,0
0,212879629,0,10427,28,0
0,36863887,0,29075,26,0
0,0,1,18165,27,0
0,202191448,0,5363,29,0
0,139004760,0,7684,21,0
0,1,0,17039,28,0
0,124273048,0,9604,26,0
0,0,0,22073,27,0
0,175913538,0,28531,29,0
0,17887400,0,9532,27,0
0,131076,129,20833,24,4
0,0,9,15802,28,0
0,226942392,0,4882,29,0
0,65536,0,16137,30,0
0,0,0,17450,29,0
0,220829968,0,9804,32,0
0,0,0,7307,25,0
0,37393083,0,1584,21,0
0,127677112,0,9073,22,0
0,0,0,20367,28,0
0,0,0,14849,30,0
0,226988408,0,30732,20,0
0,111354640,0,7686,25,0
0,0,2,21504,23,0
0,143391788,0,9557,22,0
0,0,0,14843,30,0
0,0,0,4294,24,0
0,38830392,0,10491,23,0
0,0,0,15073,22,0
0,783599,0,29774,24,0
0,10192806,8,8215,29,0
0,17092104,688,8250,29,0
0,233608685,0,21738,26,0
0,0,0,22185,31,0
0,117030209,0,27250,22,0
0,65536,0,23550,32,0
0,143686504,0,31396,21,0
0,0,0,2884,23,0
0,25234506,0,30105,22,0
0,0,0,989,27,0
0,0,0,296,24,0
0,243481488,0,9069,28,0
0,0,0,3184,22,0
0,0,0,13662,30,0
0,204392482,0,31775,21,0
0,0,0,17039,25,0
0,0,0,1733,25,0
0,11,0,36246,32,2
0,0,0,8651,28,0
0,0,0,296,22,0
0,0,0,12912,29,0
0,0,0,2951,29,0
0,131073,0,20007,32,0
0,0,0,8965,25,0
0,106131112,0,11405,26,0
0,93321616,0,6497,22,0
0,0,0,3481,24,0
0,0,0,12749,27,0
0,58206644,0,29082,27,0
0,0,0,1748,25,0
0,0,0,8940,21,0
0,0,0,18834,24,0
0,134045067,0,29556,23,0
0,19781896,0,6029,19,0
0,63431352,0,10264,29,0
0,0,0,16758,25,0
0,0,0,20332,32,0
0,0,0,19464,26,0
0,219637501,0,31775,20,0
0,6550151,0,30711,19,0
0,0,0,17417,27,0
0,43809296,0,10543,20,0
0,0,0,14373,26,0
0,228451376,0,5159,26,0
0,19697904,0,7700,23,0
0,239584178,5,27209,28,0
0,0,0,13595,27,0
0,167178160,182,31501,18,0
0,0,0,1732,27,0
0,0,0,18223,25,0
0,0,0,18835,24,0
0,0,0,983,29,0
0,0,0,1808,27,0
0,0,0,3008,31,0
0,65539,10,18453,33,0
0,0,0,12703,28,0
0,0,0,2959,30,0
0,3,0,14850,32,0
0,2731288,0,8080,20,0
0,0,0,4067,31,0
0,236690296,0,5979,23,0
0,0,0,20833,29,0
0,0,0,2548,32,0
0,0,212,17661,25,3
0,0,0,17417,28,0
0,0,0,17442,25,0
0,0,0,271,26,0
0,0,0,3010,31,0
0,0,0,2549,26,0
0,90451357,2,12723,25,0
0,190063608,0,5981,24,0
0,141762240,0,8548,24,0
0,189658816,0,5950,27,0
0,0,0,3184,22,0
0,0,0,12659,26,0
0,82980693,0,28656,19,0
0,0,91,11379,25,0
0,0,0,10440,26,0
0,0,0,20368,24,0
0,0,0,3218,24,0
0,65536,6,21561,23,0
0,114510897,43,27942,19,0
0,129533272,0,7218,20,0
0,0,0,36280,31,0
0,131072,0,24008,27,0
0,166981896,0,5997,24,0
0,0,0,4013,26,0
0,6,0,36715,26,0
0,0,0,15076,30,0
0,786432,0,18774,26,0
0,0,0,18440,33,0
0,0,0,296,27,0
0,0,0,22495,26,0
0,0,0,14099,29,0
0,143340448,0,6093,28,0
0,0,0,3529,26,0
0,166734406,0,1468,36,0
0,0,0,11708,27,0
0,0,0,1754,22,0
0,12542656,0,6517,21,0
0,133430869,11,34571,28,0
0,0,0,15802,28,0
0,0,0,297,24,0
0,83841640,0,5359,28,0
0,0,0,2977,27,0
0,45189608,0,7709,24,0
0,0,0,20364,33,0
0,0,0,9017,28,0
0,0,0,18842,25,0
0,97528128,0,511,20,0
0,24784088,0,6094,25,0
0,14565956,0,1468,30,0
0,0,0,18054,27,0
0,211934856,0,8158,25,0
0,0,1,21877,33,0
0,0,0,11708,23,0
0,0,0,986,28,0
0,0,0,13984,28,0
0,0,0,14843,29,0
0,224023283,0,28183,23,0
0,208449928,0,5360,29,0
0,0,0,8630,27,0
0,1,0,1657,27,0
0,65536,0,17039,23,0
0,0,0,3823,27,0
0,0,0,1732,27,0
0,1,0,22202,28,0
0,234474387,0,25809,19,0
0,0,0,1328,28,0
0,0,0,11002,29,0
0,0,0,14108,29,0
0,23907568,0,2328,23,0
0,108662400,0,9959,26,0
0,0,0,16758,29,0
0,0,0,1328,29,0
0,0,0,2952,26,0
0,0,0,8960,22,0
0,0,0,17203,30,0
0,177467314,31,33427,31,0
0,0,0,1732,27,0
0,0,0,2549,25,0
0,20881682,0,7808,17,0
0,0,0,35698,29,0
0,197317729,0,31245,24,0
0,0,0,13714,29,0
0,178192160,16432,2673,20,0
0,0,0,36654,26,0
0,0,0,17928,27,0
0,45076672,0,6687,21,0
0,180577572,0,1584,22,0
0,65537,0,18561,32,0
0,0,0,10175,27,0
0,96596496,0,535,19,0
0,108724771,0,30080,23,0
0,163131441,1069,25986,29,13
0,45981508,0,31768,22,0
0,216517464,0,10540,19,0
0,64429304,0,11404,24,0
0,0,0,8933,24,0
0,0,0,3888,29,0
0,0,0,20819,26,0
0,0,0,3888,27,0
0,0,0,988,30,0
0,0,0,3480,27,0
0,128548336,0,10532,26,8
0,156363626,809,31389,22,0
0,118444888,0,30974,23,0
0,198620128,0,6737,30,0
0,97990304,0,2324,26,0
0,0,0,17662,28,0
0,64028908,0,31618,20,0
0,2,9,14852,28,6
0,70396464,0,9068,32,0
0,0,0,14153,26,0
0,100371509,0,1468,30,0
0,140227648,0,10542,23,0
0,0,0,7340,28,0
0,0,0,22202,25,0
0,95716960,1,28498,27,0
0,0,0,989,28,0
0,0,0,3863,31,0
0,0,0,1328,26,0
0,0,0,14849,27,0
0,224587356,0,30754,19,0
0,0,39,18333,26,0
0,92032008,0,5979,22,0
0,63319336,0,9740,23,0
0,195259168,0,9692,23,0
0,0,0,4248,28,0
0,4,0,35368,28,0
0,0,0,7069,26,0
0,76090960,0,6513,27,0
0,25,0,36782,31,0
0,235792215,1,27252,23,0
0,0,0,11358,26,0
0,0,0,4914,31,0
0,0,0,16137,32,0
0,0,0,12659,24,0
0,0,0,13292,24,0
0,114643568,0,5360,26,0
0,0,0,31600,26,0
0,67650688,0,10540,25,0
0,32118312,0,31502,22,0
0,170493208,0,9069,27,0
0,0,0,18453,30,0
0,211480547,5,12651,25,0
0,0,0,17030,27,0
0,0,0,11379,28,0
0,0,0,10468,30,0
0,43930752,0,6588,22,0
0,0,0,2952,27,0
0,0,0,8671,29,0
0,4,0,35555,30,0
0,221349368,0,9803,29,8
0,174525000,0,2544,26,0
0,0,0,11146,28,0
0,0,0,19323,33,0
0,110131056,0,8546,24,24
0,167137270,23,25976,27,0
0,0,0,13594,28,0
0,0,0,2952,23,0
0,0,0,1754,22,0
0,1,0,15107,32,0
0,0,0,12912,21,0
0,175741067,120,31501,20,0
0,0,0,17450,30,0
0,11427758,0,27654,22,0
0,229160720,0,9072,21,0
0,0,0,20001,29,0
0,4,0,20014,30,0
0,192334792,0,9058,24,0
0,0,0,297,28,0
0,148563200,0,5390,26,0
0,18267864,0,31247,22,0
0,0,0,1748,23,0
0,0,0,18453,35,0
0,0,0,14112,26,0
0,138308455,13,27630,22,0
0,96433264,0,9052,22,0
0,88784064,0,9960,31,0
0,262148,0,20357,28,0
0,186878856,0,9068,32,0
0,0,0,9018,25,0
0,0,0,1749,27,0
0,14,0,18223,25,0
0,0,0,8940,22,0
0,222065289,567,31290,23,0
0,1,0,20365,27,0
0,1,0,17030,27,0
0,0,0,18291,26,0
0,0,0,17466,28,0
0,114918605,0,31241,22,0
0,0,0,2052,25,0
0,1523727,94,29071,27,0
0,0,0,1750,24,0
0,0,0,17832,22,0
0,0,0,1748,29,0
0,26377304,0,9740,23,0
0,114532968,0,9052,27,0
0,0,0,13925,24,0
0,39582097,403,30779,22,0
0,0,0,36253,30,0
0,0,0,1750,25,0
0,0,0,4245,27,0
0,0,0,7310,26,0
0,1,0,6828,32,0
0,73380424,0,8570,23,0
0,0,0,7338,31,0
0,0,0,16137,30,0
0,0,0,21105,30,0
0,0,0,1037,26,0
0,2,0,23993,29,0
0,0,0,8940,21,0
0,199671024,0,7686,25,0
0,0,0,17043,32,0
0,227319592,0,2505,24,0
0,13269512,111,33291,27,0
0,65536,0,13924,25,0
0,0,0,9560,25,0
0,55181824,0,9071,24,0
0,0,0,3737,23,0
0,0,0,11708,22,0
0,131072,0,18721,25,0
0,156734691,5,33427,29,0
0,0,0,8651,27,0
0,181134976,0,6094,29,0
0,0,0,295,28,0
0,101437384,0,10540,21,0
0,0,0,7306,25,0
0,0,0,11024,24,0
0,0,0,21829,33,0
0,8266664,0,5099,26,0
0,0,0,2977,26,0
0,0,0,8933,24,0
0,15035008,0,9058,23,0
0,196286042,1,32830,30,0
0,34297304,0,5980,20,0
0,192491354,0,31500,20,0
0,0,0,296,27,0
0,149769440,0,9059,27,0
0,23746103,1224,25891,31,0
0,65536,0,21200,32,0
0,65539,0,18884,28,0
0,0,0,4067,31,0
0,163765689,0,29558,25,0
0,0,0,15073,28,0
0,0,0,983,27,0
0,238590720,0,6095,30,0
0,0,0,21104,33,0
0,0,0,15822,29,0
0,0,0,18333,30,0
0,0,0,17045,32,0
0,0,0,4275,30,0
0,0,0,985,25,0
0,65539,0,22495,22,0
0,0,0,20819,23,0
0,90839048,0,9049,28,0
0,82037191,0,27589,20,0
0,131072,1,24511,28,0
0,125107208,0,6515,28,0
0,120088225,0,30972,25,0
0,0,0,16690,22,0
0,0,0,17447,31,0
0,0,0,11001,25,0
0,17571589,0,31391,22,0
0,0,0,4247,26,0
0,192704720,0,10542,20,0
0,0,0,18807,23,0
0,0,0,18165,30,0
0,0,0,19323,34,0
0,22253616,0,6761,25,0
0,0,0,11977,19,2
0,47063368,0,5067,29,0
0,12,0,35034,26,0
0,2359320,11,24596,21,0
0,0,0,19001,25,0
0,188802864,0,8247,23,0
0,0,0,15804,25,0
0,1,2,17042,31,0
0,0,0,16137,30,0
0,0,0,8629,26,0
0,212952128,0,6066,24,0
0,116211344,0,2544,24,0
0,131072,0,17042,35,0
0,0,53,19323,34,1
0,0,0,13713,31,0
0,57495528,0,1706,21,0
0,0,0,4108,25,0
0,0,0,3184,22,0
0,0,0,18773,24,0
0,152015125,11,25974,28,0
0,47062966,0,27658,22,0
0,0,2,19464,26,0
0,151458640,273,33819,24,0
0,0,0,11346,27,3
0,0,0,2952,26,0
0,0,0,12548,27,0
0,1,0,19254,31,0
0,0,0,3034,23,0
0,65536,0,14408,19,0
0,0,0,985,27,0
0,0,0,19254,33,0
0,145510414,0,30774,21,0
0,0,0,1733,25,0
0,0,0,1748,27,0
0,0,0,1947,25,0
0,131085,0,14083,26,0
0,158638272,0,9924,28,0
0,0,0,4247,26,0
0,0,0,12370,24,0
0,513096,0,6687,24,0
0,150046300,0,30775,20,0
0,0,0,297,24,0
0,43954744,0,9071,24,0
0,154784725,5,34576,23,0
0,0,0,14409,24,0
0,0,0,3529,26,0
0,0,0,18163,30,0
0,110781656,0,8546,25,0
0,7875238,550,31290,23,0
0,1,0,18290,29,0
0,0,0,3622,31,0
0,0,0,13934,26,0
0,0,0,14153,22,0
0,112216736,0,10532,25,0
0,0,0,1733,25,0
0,0,0,17661,28,0
0,181166376,0,7683,23,0
0,155237144,0,5066,26,0
0,0,0,990,27,0
0,123655712,1,32991,29,0
0,0,0,962,28,0
0,20385408,0,8246,27,0
0,33698048,0,7700,24,0
0,4887816,0,7682,22,0
0,0,0,3650,23,0
0,2660328,0,9557,23,0
0,235696771,0,29769,24,0
0,0,0,17527,24,0
0,189594168,0,9565,20,0
0,209843208,0,8570,24,0
0,0,0,11346,28,0
0,98961504,0,7182,26,0
0,0,0,18172,31,0
0,65536,0,10417,30,0
0,0,0,3477,26,0
0,237245648,0,5175,24,0
0,7201408,0,5917,29,0
0,0,1,11359,22,0
0,0,0,990,29,0
0,185852968,0,7181,24,0
0,86042464,0,7182,27,0
0,229840904,0,2360,26,0
0,65536,0,21510,23,0
0,206799368,17,27263,28,0
0,0,0,14409,23,0
0,0,0,2549,27,0
0,0,0,22186,28,0
0,0,0,2052,25,0
0,0,0,8914,23,0
0,0,4,17921,25,0
0,0,0,19874,27,0
0,168540680,0,2503,24,0
0,0,0,279,28,0
0,0,0,3184,24,0
0,0,0,4275,26,0
0,4,0,35842,27,0
0,65536,0,4310,29,0
0,0,3,11383,25,2
0,1,0,18453,34,0
0,0,0,2952,26,0
0,48966082,901,8388,26,0
0,144221240,0,6700,32,0
0,218818236,0,29989,22,0
0,2,0,19254,27,0
0,0,0,3650,27,0
0,77492030,0,25427,27,0
0,0,0,9017,27,0
0,0,0,5766,30,0
0,2,0,11347,28,0
0,0,0,3481,23,0
0,0,0,2952,27,0
0,499744,0,393,22,0
0,0,0,3823,28,0
0,92268544,0,6705,23,0
0,58970401,0,30895,26,0
0,0,0,15803,27,0
0,0,0,14434,27,0
0,204175216,0,2361,23,0
0,0,0,21106,26,0
0,203842920,0,5279,23,0
0,220882456,0,875,30,0
0,0,0,13292,26,0
0,36293232,0,8131,26,0
0,0,0,12912,23,0
0,0,6,21177,28,0
0,0,0,3818,27,0
0,0,0,18368,27,0
0,130304833,0,5412,25,0
0,0,0,13662,26,0
0,197676263,0,25726,24,0
0,0,230,16643,27,0
0,0,0,11146,24,0
0,0,0,3863,28,0
0,3,0,7930,28,0
0,1,0,35264,21,0
0,0,0,8956,26,0
0,0,0,7058,29,0
0,0,0,3818,25,0
0,140308072,0,1515,25,0
0,78265552,0,9685,29,0
0,0,0,1328,28,0
0,0,0,14850,29,0
0,227386394,0,5272,30,0
0,0,0,2345,27,0
0,0,0,13595,28,0
0,217953558,0,28498,26,0
0,36087176,0,6879,26,0
0,102404672,0,31270,23,0
0,133888624,0,6737,27,0
0,103410572,2,33000,26,0
0,101458928,0,8215,22,0
0,0,0,19463,26,0
0,196354504,0,6687,20,8
0,218538640,0,7686,25,0
0,0,0,1946,28,0
0,0,0,18052,35,0
0,65538,0,20001,31,0
0,189938104,0,6013,27,0
0,0,0,9020,26,0
0,0,0,4295,23,0
0,0,0,8914,26,0
0,0,0,18163,27,0
0,0,0,9073,24,0
0,1,0,36795,32,0
0,0,0,985,28,0
0,239432064,0,2523,26,0
0,86755802,0,11581,24,0
0,0,0,21561,27,0
0,178848144,0,8569,24,0
0,238733016,0,9102,23,0
0,0,0,21199,32,0
0,152033592,0,9049,26,0
0,198461864,0,5067,25,0
0,0,0,4310,24,0
0,0,48,9020,29,0
0,176939791,76,31390,21,0
0,0,0,20351,29,0
0,0,0,11383,27,0
0,0,0,19311,30,0
0,0,0,11383,27,0
0,37014,0,7929,29,0
0,109822544,0,9448,24,0
0,0,0,18164,28,0
0,65536,0,23358,28,0
0,0,0,13924,21,0
0,9265160,0,6698,32,0
0,0,0,990,27,0
0,209419352,0,9959,30,0
0,65537,0,20351,29,0
0,65536,0,20367,28,0
0,0,0,11360,27,0
0,0,0,17854,22,0
0,0,0,14849,29,0
0,170969152,0,9924,27,0
0,0,0,17661,27,0
0,1,0,37229,21,0
0,1179656,0,24842,30,0
0,0,0,1748,28,0
0,65536,0,17978,22,0
0,63028811,0,19000,22,0
0,43861720,0,9531,21,0
0,104075480,0,2327,26,0
0,0,0,14108,27,0
0,0,0,10418,29,0
0,119845144,0,7217,24,0
0,1,0,21504,28,0
0,72935812,0,11087,25,0
0,0,0,19923,31,0
0,222911194,0,7207,22,0
0,222681908,4,29860,28,0
0,214267511,3,1378,23,0
0,233802005,9,27242,25,0
0,1,0,10415,29,0
0,0,0,21877,33,0
0,0,0,986,30,0
0,115668333,0,34743,26,0
0,0,0,12702,20,0
0,0,0,2479,23,0
0,0,1,23027,26,0
0,0,0,14820,21,0
0,0,0,18773,25,0
0,210734970,0,29991,25,0
0,65536,0,21829,30,0
0,0,0,4013,23,0
0,2,0,35806,27,0
0,133457000,0,30732,21,0
0,148959304,0,7709,20,0
0,0,0,3863,29,0
0,0,0,19254,29,0
0,0,0,297,26,0
0,0,0,18172,32,0
0,3,0,17039,27,0
0,0,0,4248,30,0
0,0,0,12403,26,0
0,9321613,0,28659,19,0
0,0,0,21554,35,0
0,0,0,18773,25,0
0,216828777,0,25069,23,0
0,47501987,0,30968,30,0
0,84111361,0,30399,18,0
0,1423924,0,29556,25,0
0,101210324,0,25611,27,0
0,0,0,17466,28,0
0,0,0,4248,31,0
0,0,0,8914,26,0
0,0,0,2092,31,0
0,0,0,18172,28,0
0,0,0,2298,26,0
0,151138608,0,8158,24,0
0,33203352,0,10541,23,0
0,130145385,0,29070,25,0
0,29788056,0,6697,28,0
0,90581992,0,2890,21,0
0,43026504,0,10517,27,0
0,13070208,0,5112,28,0
0,220819296,0,9586,25,0
0,0,0,409,22,0
0,0,0,13595,29,0
0,93634203,3,29621,28,0
0,58304368,0,12094,26,0
0,227267216,0,9051,27,0
0,0,0,1788,26,0
0,0,0,9073,27,0
0,202298280,0,26045,19,0
0,0,0,11977,21,0
0,0,0,4310,27,0
0,0,0,3529,25,0
0,65536,0,18165,33,0
0,0,0,4247,26,0
0,198594344,0,2522,29,0
0,0,0,14111,29,0
